,store_nbr,family,year,month,sales
53180,33,POULTRY,2014,9,7165.459
53181,33,POULTRY,2014,10,7340.645
53182,33,POULTRY,2014,11,7385.351
53183,33,POULTRY,2014,12,8069.858
53184,33,POULTRY,2015,1,7011.306
53185,33,POULTRY,2015,2,6588.991
53186,33,POULTRY,2015,3,7448.131
53187,33,POULTRY,2015,4,7385.796
53188,33,POULTRY,2015,5,7603.355
53189,33,POULTRY,2015,6,7121.081
53190,33,POULTRY,2015,7,7632.962
53191,33,POULTRY,2015,8,7563.9062
53192,33,POULTRY,2015,9,6973.316
53193,33,POULTRY,2015,10,7323.961
53194,33,POULTRY,2015,11,8290.02
53195,33,POULTRY,2015,12,8162.626
53196,33,POULTRY,2016,1,6975.825
53197,33,POULTRY,2016,2,6381.267
53198,33,POULTRY,2016,3,7056.976
53199,33,POULTRY,2016,4,7628.919
53200,33,POULTRY,2016,5,7584.593
53201,33,POULTRY,2016,6,6530.457
53202,33,POULTRY,2016,7,7225.771
53203,33,POULTRY,2016,8,5587.38
53204,33,POULTRY,2016,9,6202.713
53205,33,POULTRY,2016,10,7001.456
53206,33,POULTRY,2016,11,6869.392
53207,33,POULTRY,2016,12,7865.121
53208,33,POULTRY,2017,1,6989.128
53209,33,POULTRY,2017,2,6037.8467
53210,33,POULTRY,2017,3,6715.332
53211,33,POULTRY,2017,4,5845.089
53212,33,POULTRY,2017,5,6801.7183
53213,33,POULTRY,2017,6,6891.039
53214,33,POULTRY,2017,7,6761.819
53215,33,POULTRY,2017,8,3780.762
53216,33,POULTRY,2017,9,0.0
53217,33,POULTRY,2017,10,0.0
53218,33,POULTRY,2017,11,0.0
53219,33,POULTRY,2017,12,0.0
53220,33,PREPARED FOODS,2013,1,1094.0
53221,33,PREPARED FOODS,2013,2,976.0
53222,33,PREPARED FOODS,2013,3,1063.0
53223,33,PREPARED FOODS,2013,4,1008.0
53224,33,PREPARED FOODS,2013,5,1074.0
53225,33,PREPARED FOODS,2013,6,1212.0
53226,33,PREPARED FOODS,2013,7,1106.0
53227,33,PREPARED FOODS,2013,8,1234.0
53228,33,PREPARED FOODS,2013,9,1068.0
53229,33,PREPARED FOODS,2013,10,845.0
53230,33,PREPARED FOODS,2013,11,941.0
53231,33,PREPARED FOODS,2013,12,915.0
53232,33,PREPARED FOODS,2014,1,1045.0
53233,33,PREPARED FOODS,2014,2,987.0
53234,33,PREPARED FOODS,2014,3,1042.0
53235,33,PREPARED FOODS,2014,4,971.0
53236,33,PREPARED FOODS,2014,5,1109.0
53237,33,PREPARED FOODS,2014,6,1077.0
53238,33,PREPARED FOODS,2014,7,1194.0
53239,33,PREPARED FOODS,2014,8,1449.0
53240,33,PREPARED FOODS,2014,9,1257.0
53241,33,PREPARED FOODS,2014,10,1280.0
53242,33,PREPARED FOODS,2014,11,1302.0
53243,33,PREPARED FOODS,2014,12,1165.0
53244,33,PREPARED FOODS,2015,1,1297.0
53245,33,PREPARED FOODS,2015,2,1108.0
53246,33,PREPARED FOODS,2015,3,1287.0
53247,33,PREPARED FOODS,2015,4,1114.0
53248,33,PREPARED FOODS,2015,5,1005.0
53249,33,PREPARED FOODS,2015,6,1064.0
53250,33,PREPARED FOODS,2015,7,1093.0
53251,33,PREPARED FOODS,2015,8,1284.0
53252,33,PREPARED FOODS,2015,9,1156.0
53253,33,PREPARED FOODS,2015,10,1157.0
53254,33,PREPARED FOODS,2015,11,1260.0
53255,33,PREPARED FOODS,2015,12,1137.0
53256,33,PREPARED FOODS,2016,1,1262.0
53257,33,PREPARED FOODS,2016,2,1240.0
53258,33,PREPARED FOODS,2016,3,1277.0
53259,33,PREPARED FOODS,2016,4,1199.0
53260,33,PREPARED FOODS,2016,5,1257.0
53261,33,PREPARED FOODS,2016,6,1407.0
53262,33,PREPARED FOODS,2016,7,1353.0
53263,33,PREPARED FOODS,2016,8,1228.0
53264,33,PREPARED FOODS,2016,9,1205.0
53265,33,PREPARED FOODS,2016,10,1188.0
53266,33,PREPARED FOODS,2016,11,1005.0
53267,33,PREPARED FOODS,2016,12,1076.0
53268,33,PREPARED FOODS,2017,1,1087.0
53269,33,PREPARED FOODS,2017,2,1001.0
53270,33,PREPARED FOODS,2017,3,1056.0
53271,33,PREPARED FOODS,2017,4,867.0
53272,33,PREPARED FOODS,2017,5,956.0
53273,33,PREPARED FOODS,2017,6,1073.0
53274,33,PREPARED FOODS,2017,7,1019.0
53275,33,PREPARED FOODS,2017,8,457.0
53276,33,PREPARED FOODS,2017,9,0.0
53277,33,PREPARED FOODS,2017,10,0.0
53278,33,PREPARED FOODS,2017,11,0.0
53279,33,PREPARED FOODS,2017,12,0.0
53280,33,PRODUCE,2013,1,0.0
53281,33,PRODUCE,2013,2,0.0
53282,33,PRODUCE,2013,3,0.0
53283,33,PRODUCE,2013,4,0.0
53284,33,PRODUCE,2013,5,0.0
53285,33,PRODUCE,2013,6,0.0
53286,33,PRODUCE,2013,7,0.0
53287,33,PRODUCE,2013,8,0.0
53288,33,PRODUCE,2013,9,0.0
53289,33,PRODUCE,2013,10,0.0
53290,33,PRODUCE,2013,11,0.0
53291,33,PRODUCE,2013,12,0.0
53292,33,PRODUCE,2014,1,39093.55
53293,33,PRODUCE,2014,2,0.0
53294,33,PRODUCE,2014,3,41538.832
53295,33,PRODUCE,2014,4,0.0
53296,33,PRODUCE,2014,5,0.0
53297,33,PRODUCE,2014,6,0.0
53298,33,PRODUCE,2014,7,41042.992
53299,33,PRODUCE,2014,8,0.0
53300,33,PRODUCE,2014,9,38380.625
53301,33,PRODUCE,2014,10,38622.973
53302,33,PRODUCE,2014,11,40302.23
53303,33,PRODUCE,2014,12,49865.9
53304,33,PRODUCE,2015,1,0.0
53305,33,PRODUCE,2015,2,0.0
53306,33,PRODUCE,2015,3,0.0
53307,33,PRODUCE,2015,4,0.0
53308,33,PRODUCE,2015,5,0.0
53309,33,PRODUCE,2015,6,41837.535
53310,33,PRODUCE,2015,7,41279.074
53311,33,PRODUCE,2015,8,40182.41
53312,33,PRODUCE,2015,9,38646.336
53313,33,PRODUCE,2015,10,36339.707
53314,33,PRODUCE,2015,11,36685.664
53315,33,PRODUCE,2015,12,47889.535
53316,33,PRODUCE,2016,1,38346.625
53317,33,PRODUCE,2016,2,35842.91
53318,33,PRODUCE,2016,3,40379.16
53319,33,PRODUCE,2016,4,35987.523
53320,33,PRODUCE,2016,5,39957.61
53321,33,PRODUCE,2016,6,40254.44
53322,33,PRODUCE,2016,7,40992.824
53323,33,PRODUCE,2016,8,38591.332
53324,33,PRODUCE,2016,9,36779.3
53325,33,PRODUCE,2016,10,38082.98
53326,33,PRODUCE,2016,11,38495.91
53327,33,PRODUCE,2016,12,49792.734
53328,33,PRODUCE,2017,1,41548.285
53329,33,PRODUCE,2017,2,35329.76
53330,33,PRODUCE,2017,3,41009.934
53331,33,PRODUCE,2017,4,37489.883
53332,33,PRODUCE,2017,5,43325.91
53333,33,PRODUCE,2017,6,40363.836
53334,33,PRODUCE,2017,7,43005.676
53335,33,PRODUCE,2017,8,21421.596
53336,33,PRODUCE,2017,9,0.0
53337,33,PRODUCE,2017,10,0.0
53338,33,PRODUCE,2017,11,0.0
53339,33,PRODUCE,2017,12,0.0
53340,33,SCHOOL AND OFFICE SUPPLIES,2013,1,0.0
53341,33,SCHOOL AND OFFICE SUPPLIES,2013,2,0.0
53342,33,SCHOOL AND OFFICE SUPPLIES,2013,3,0.0
53343,33,SCHOOL AND OFFICE SUPPLIES,2013,4,0.0
53344,33,SCHOOL AND OFFICE SUPPLIES,2013,5,0.0
53345,33,SCHOOL AND OFFICE SUPPLIES,2013,6,0.0
53346,33,SCHOOL AND OFFICE SUPPLIES,2013,7,0.0
53347,33,SCHOOL AND OFFICE SUPPLIES,2013,8,0.0
53348,33,SCHOOL AND OFFICE SUPPLIES,2013,9,0.0
53349,33,SCHOOL AND OFFICE SUPPLIES,2013,10,0.0
53350,33,SCHOOL AND OFFICE SUPPLIES,2013,11,0.0
53351,33,SCHOOL AND OFFICE SUPPLIES,2013,12,0.0
53352,33,SCHOOL AND OFFICE SUPPLIES,2014,1,0.0
53353,33,SCHOOL AND OFFICE SUPPLIES,2014,2,0.0
53354,33,SCHOOL AND OFFICE SUPPLIES,2014,3,0.0
53355,33,SCHOOL AND OFFICE SUPPLIES,2014,4,0.0
53356,33,SCHOOL AND OFFICE SUPPLIES,2014,5,0.0
53357,33,SCHOOL AND OFFICE SUPPLIES,2014,6,0.0
53358,33,SCHOOL AND OFFICE SUPPLIES,2014,7,0.0
53359,33,SCHOOL AND OFFICE SUPPLIES,2014,8,0.0
53360,33,SCHOOL AND OFFICE SUPPLIES,2014,9,0.0
53361,33,SCHOOL AND OFFICE SUPPLIES,2014,10,0.0
53362,33,SCHOOL AND OFFICE SUPPLIES,2014,11,0.0
53363,33,SCHOOL AND OFFICE SUPPLIES,2014,12,0.0
53364,33,SCHOOL AND OFFICE SUPPLIES,2015,1,0.0
53365,33,SCHOOL AND OFFICE SUPPLIES,2015,2,0.0
53366,33,SCHOOL AND OFFICE SUPPLIES,2015,3,0.0
53367,33,SCHOOL AND OFFICE SUPPLIES,2015,4,0.0
53368,33,SCHOOL AND OFFICE SUPPLIES,2015,5,0.0
53369,33,SCHOOL AND OFFICE SUPPLIES,2015,6,0.0
53370,33,SCHOOL AND OFFICE SUPPLIES,2015,7,0.0
53371,33,SCHOOL AND OFFICE SUPPLIES,2015,8,0.0
53372,33,SCHOOL AND OFFICE SUPPLIES,2015,9,0.0
53373,33,SCHOOL AND OFFICE SUPPLIES,2015,10,0.0
53374,33,SCHOOL AND OFFICE SUPPLIES,2015,11,0.0
53375,33,SCHOOL AND OFFICE SUPPLIES,2015,12,3.0
53376,33,SCHOOL AND OFFICE SUPPLIES,2016,1,15.0
53377,33,SCHOOL AND OFFICE SUPPLIES,2016,2,1.0
53378,33,SCHOOL AND OFFICE SUPPLIES,2016,3,0.0
53379,33,SCHOOL AND OFFICE SUPPLIES,2016,4,270.0
53380,33,SCHOOL AND OFFICE SUPPLIES,2016,5,302.0
53381,33,SCHOOL AND OFFICE SUPPLIES,2016,6,0.0
53382,33,SCHOOL AND OFFICE SUPPLIES,2016,7,0.0
53383,33,SCHOOL AND OFFICE SUPPLIES,2016,8,0.0
53384,33,SCHOOL AND OFFICE SUPPLIES,2016,9,0.0
53385,33,SCHOOL AND OFFICE SUPPLIES,2016,10,0.0
53386,33,SCHOOL AND OFFICE SUPPLIES,2016,11,0.0
53387,33,SCHOOL AND OFFICE SUPPLIES,2016,12,0.0
53388,33,SCHOOL AND OFFICE SUPPLIES,2017,1,0.0
53389,33,SCHOOL AND OFFICE SUPPLIES,2017,2,0.0
53390,33,SCHOOL AND OFFICE SUPPLIES,2017,3,118.0
53391,33,SCHOOL AND OFFICE SUPPLIES,2017,4,883.0
53392,33,SCHOOL AND OFFICE SUPPLIES,2017,5,208.0
53393,33,SCHOOL AND OFFICE SUPPLIES,2017,6,0.0
53394,33,SCHOOL AND OFFICE SUPPLIES,2017,7,0.0
53395,33,SCHOOL AND OFFICE SUPPLIES,2017,8,0.0
53396,33,SCHOOL AND OFFICE SUPPLIES,2017,9,0.0
53397,33,SCHOOL AND OFFICE SUPPLIES,2017,10,0.0
53398,33,SCHOOL AND OFFICE SUPPLIES,2017,11,0.0
53399,33,SCHOOL AND OFFICE SUPPLIES,2017,12,0.0
53400,33,SEAFOOD,2013,1,104.0
53401,33,SEAFOOD,2013,2,50.0
53402,33,SEAFOOD,2013,3,66.0
53403,33,SEAFOOD,2013,4,65.0
53404,33,SEAFOOD,2013,5,66.0
53405,33,SEAFOOD,2013,6,52.0
53406,33,SEAFOOD,2013,7,24.0
53407,33,SEAFOOD,2013,8,0.0
53408,33,SEAFOOD,2013,9,11.0
53409,33,SEAFOOD,2013,10,51.0
53410,33,SEAFOOD,2013,11,92.0
53411,33,SEAFOOD,2013,12,106.0
53412,33,SEAFOOD,2014,1,89.0
53413,33,SEAFOOD,2014,2,107.0
53414,33,SEAFOOD,2014,3,156.0
53415,33,SEAFOOD,2014,4,0.0
53416,33,SEAFOOD,2014,5,0.0
53417,33,SEAFOOD,2014,6,20.0
53418,33,SEAFOOD,2014,7,0.0
53419,33,SEAFOOD,2014,8,0.0
53420,33,SEAFOOD,2014,9,47.0
53421,33,SEAFOOD,2014,10,43.0
53422,33,SEAFOOD,2014,11,66.0
53423,33,SEAFOOD,2014,12,54.0
53424,33,SEAFOOD,2015,1,53.0
53425,33,SEAFOOD,2015,2,30.0
53426,33,SEAFOOD,2015,3,78.0
53427,33,SEAFOOD,2015,4,58.0
53428,33,SEAFOOD,2015,5,76.0
53429,33,SEAFOOD,2015,6,52.0
53430,33,SEAFOOD,2015,7,39.0
53431,33,SEAFOOD,2015,8,37.0
53432,33,SEAFOOD,2015,9,35.0
53433,33,SEAFOOD,2015,10,28.0
53434,33,SEAFOOD,2015,11,35.0
53435,33,SEAFOOD,2015,12,30.0
53436,33,SEAFOOD,2016,1,39.0
53437,33,SEAFOOD,2016,2,37.0
53438,33,SEAFOOD,2016,3,57.0
53439,33,SEAFOOD,2016,4,47.0
53440,33,SEAFOOD,2016,5,85.0
53441,33,SEAFOOD,2016,6,46.0
53442,33,SEAFOOD,2016,7,72.0
53443,33,SEAFOOD,2016,8,66.0
53444,33,SEAFOOD,2016,9,31.0
53445,33,SEAFOOD,2016,10,43.0
53446,33,SEAFOOD,2016,11,23.0
53447,33,SEAFOOD,2016,12,18.0
53448,33,SEAFOOD,2017,1,29.0
53449,33,SEAFOOD,2017,2,41.0
53450,33,SEAFOOD,2017,3,66.0
53451,33,SEAFOOD,2017,4,63.0
53452,33,SEAFOOD,2017,5,52.0
53453,33,SEAFOOD,2017,6,45.0
53454,33,SEAFOOD,2017,7,36.0
53455,33,SEAFOOD,2017,8,11.0
53456,33,SEAFOOD,2017,9,0.0
53457,33,SEAFOOD,2017,10,0.0
53458,33,SEAFOOD,2017,11,0.0
53459,33,SEAFOOD,2017,12,0.0
53460,34,AUTOMOTIVE,2013,1,71.0
53461,34,AUTOMOTIVE,2013,2,68.0
53462,34,AUTOMOTIVE,2013,3,56.0
53463,34,AUTOMOTIVE,2013,4,62.0
53464,34,AUTOMOTIVE,2013,5,72.0
53465,34,AUTOMOTIVE,2013,6,76.0
53466,34,AUTOMOTIVE,2013,7,83.0
53467,34,AUTOMOTIVE,2013,8,92.0
53468,34,AUTOMOTIVE,2013,9,52.0
53469,34,AUTOMOTIVE,2013,10,60.0
53470,34,AUTOMOTIVE,2013,11,38.0
53471,34,AUTOMOTIVE,2013,12,69.0
53472,34,AUTOMOTIVE,2014,1,108.0
53473,34,AUTOMOTIVE,2014,2,57.0
53474,34,AUTOMOTIVE,2014,3,143.0
53475,34,AUTOMOTIVE,2014,4,77.0
53476,34,AUTOMOTIVE,2014,5,91.0
53477,34,AUTOMOTIVE,2014,6,93.0
53478,34,AUTOMOTIVE,2014,7,146.0
53479,34,AUTOMOTIVE,2014,8,85.0
53480,34,AUTOMOTIVE,2014,9,107.0
53481,34,AUTOMOTIVE,2014,10,118.0
53482,34,AUTOMOTIVE,2014,11,135.0
53483,34,AUTOMOTIVE,2014,12,138.0
53484,34,AUTOMOTIVE,2015,1,96.0
53485,34,AUTOMOTIVE,2015,2,122.0
53486,34,AUTOMOTIVE,2015,3,85.0
53487,34,AUTOMOTIVE,2015,4,66.0
53488,34,AUTOMOTIVE,2015,5,78.0
53489,34,AUTOMOTIVE,2015,6,90.0
53490,34,AUTOMOTIVE,2015,7,106.0
53491,34,AUTOMOTIVE,2015,8,116.0
53492,34,AUTOMOTIVE,2015,9,101.0
53493,34,AUTOMOTIVE,2015,10,115.0
53494,34,AUTOMOTIVE,2015,11,127.0
53495,34,AUTOMOTIVE,2015,12,136.0
53496,34,AUTOMOTIVE,2016,1,135.0
53497,34,AUTOMOTIVE,2016,2,98.0
53498,34,AUTOMOTIVE,2016,3,120.0
53499,34,AUTOMOTIVE,2016,4,112.0
53500,34,AUTOMOTIVE,2016,5,133.0
53501,34,AUTOMOTIVE,2016,6,118.0
53502,34,AUTOMOTIVE,2016,7,160.0
53503,34,AUTOMOTIVE,2016,8,117.0
53504,34,AUTOMOTIVE,2016,9,75.0
53505,34,AUTOMOTIVE,2016,10,112.0
53506,34,AUTOMOTIVE,2016,11,116.0
53507,34,AUTOMOTIVE,2016,12,141.0
53508,34,AUTOMOTIVE,2017,1,83.0
53509,34,AUTOMOTIVE,2017,2,126.0
53510,34,AUTOMOTIVE,2017,3,123.0
53511,34,AUTOMOTIVE,2017,4,133.0
53512,34,AUTOMOTIVE,2017,5,115.0
53513,34,AUTOMOTIVE,2017,6,104.0
53514,34,AUTOMOTIVE,2017,7,105.0
53515,34,AUTOMOTIVE,2017,8,52.0
53516,34,AUTOMOTIVE,2017,9,0.0
53517,34,AUTOMOTIVE,2017,10,0.0
53518,34,AUTOMOTIVE,2017,11,0.0
53519,34,AUTOMOTIVE,2017,12,0.0
53520,34,BABY CARE,2013,1,0.0
53521,34,BABY CARE,2013,2,0.0
53522,34,BABY CARE,2013,3,0.0
53523,34,BABY CARE,2013,4,0.0
53524,34,BABY CARE,2013,5,0.0
53525,34,BABY CARE,2013,6,0.0
53526,34,BABY CARE,2013,7,0.0
53527,34,BABY CARE,2013,8,0.0
53528,34,BABY CARE,2013,9,0.0
53529,34,BABY CARE,2013,10,0.0
53530,34,BABY CARE,2013,11,0.0
53531,34,BABY CARE,2013,12,0.0
53532,34,BABY CARE,2014,1,0.0
53533,34,BABY CARE,2014,2,0.0
53534,34,BABY CARE,2014,3,3.0
53535,34,BABY CARE,2014,4,0.0
53536,34,BABY CARE,2014,5,0.0
53537,34,BABY CARE,2014,6,0.0
53538,34,BABY CARE,2014,7,4.0
53539,34,BABY CARE,2014,8,0.0
53540,34,BABY CARE,2014,9,2.0
53541,34,BABY CARE,2014,10,3.0
53542,34,BABY CARE,2014,11,0.0
53543,34,BABY CARE,2014,12,9.0
53544,34,BABY CARE,2015,1,0.0
53545,34,BABY CARE,2015,2,0.0
53546,34,BABY CARE,2015,3,0.0
53547,34,BABY CARE,2015,4,0.0
53548,34,BABY CARE,2015,5,0.0
53549,34,BABY CARE,2015,6,0.0
53550,34,BABY CARE,2015,7,0.0
53551,34,BABY CARE,2015,8,0.0
53552,34,BABY CARE,2015,9,20.0
53553,34,BABY CARE,2015,10,4.0
53554,34,BABY CARE,2015,11,0.0
53555,34,BABY CARE,2015,12,14.0
53556,34,BABY CARE,2016,1,15.0
53557,34,BABY CARE,2016,2,18.0
53558,34,BABY CARE,2016,3,15.0
53559,34,BABY CARE,2016,4,33.0
53560,34,BABY CARE,2016,5,11.0
53561,34,BABY CARE,2016,6,11.0
53562,34,BABY CARE,2016,7,8.0
53563,34,BABY CARE,2016,8,14.0
53564,34,BABY CARE,2016,9,9.0
53565,34,BABY CARE,2016,10,12.0
53566,34,BABY CARE,2016,11,10.0
53567,34,BABY CARE,2016,12,20.0
53568,34,BABY CARE,2017,1,14.0
53569,34,BABY CARE,2017,2,7.0
53570,34,BABY CARE,2017,3,21.0
53571,34,BABY CARE,2017,4,6.0
53572,34,BABY CARE,2017,5,9.0
53573,34,BABY CARE,2017,6,5.0
53574,34,BABY CARE,2017,7,9.0
53575,34,BABY CARE,2017,8,7.0
53576,34,BABY CARE,2017,9,0.0
53577,34,BABY CARE,2017,10,0.0
53578,34,BABY CARE,2017,11,0.0
53579,34,BABY CARE,2017,12,0.0
53580,34,BEAUTY,2013,1,32.0
53581,34,BEAUTY,2013,2,52.0
53582,34,BEAUTY,2013,3,44.0
53583,34,BEAUTY,2013,4,48.0
53584,34,BEAUTY,2013,5,32.0
53585,34,BEAUTY,2013,6,51.0
53586,34,BEAUTY,2013,7,32.0
53587,34,BEAUTY,2013,8,47.0
53588,34,BEAUTY,2013,9,33.0
53589,34,BEAUTY,2013,10,44.0
53590,34,BEAUTY,2013,11,50.0
53591,34,BEAUTY,2013,12,34.0
53592,34,BEAUTY,2014,1,69.0
53593,34,BEAUTY,2014,2,42.0
53594,34,BEAUTY,2014,3,121.0
53595,34,BEAUTY,2014,4,71.0
53596,34,BEAUTY,2014,5,57.0
53597,34,BEAUTY,2014,6,43.0
53598,34,BEAUTY,2014,7,85.0
53599,34,BEAUTY,2014,8,54.0
53600,34,BEAUTY,2014,9,129.0
53601,34,BEAUTY,2014,10,94.0
53602,34,BEAUTY,2014,11,147.0
53603,34,BEAUTY,2014,12,148.0
53604,34,BEAUTY,2015,1,65.0
53605,34,BEAUTY,2015,2,38.0
53606,34,BEAUTY,2015,3,59.0
53607,34,BEAUTY,2015,4,60.0
53608,34,BEAUTY,2015,5,31.0
53609,34,BEAUTY,2015,6,78.0
53610,34,BEAUTY,2015,7,73.0
53611,34,BEAUTY,2015,8,85.0
53612,34,BEAUTY,2015,9,90.0
53613,34,BEAUTY,2015,10,107.0
53614,34,BEAUTY,2015,11,113.0
53615,34,BEAUTY,2015,12,95.0
53616,34,BEAUTY,2016,1,76.0
53617,34,BEAUTY,2016,2,84.0
53618,34,BEAUTY,2016,3,140.0
53619,34,BEAUTY,2016,4,192.0
53620,34,BEAUTY,2016,5,100.0
53621,34,BEAUTY,2016,6,127.0
53622,34,BEAUTY,2016,7,113.0
53623,34,BEAUTY,2016,8,113.0
53624,34,BEAUTY,2016,9,107.0
53625,34,BEAUTY,2016,10,125.0
53626,34,BEAUTY,2016,11,141.0
53627,34,BEAUTY,2016,12,127.0
53628,34,BEAUTY,2017,1,133.0
53629,34,BEAUTY,2017,2,104.0
53630,34,BEAUTY,2017,3,80.0
53631,34,BEAUTY,2017,4,107.0
53632,34,BEAUTY,2017,5,119.0
53633,34,BEAUTY,2017,6,86.0
53634,34,BEAUTY,2017,7,54.0
53635,34,BEAUTY,2017,8,30.0
53636,34,BEAUTY,2017,9,0.0
53637,34,BEAUTY,2017,10,0.0
53638,34,BEAUTY,2017,11,0.0
53639,34,BEAUTY,2017,12,0.0
53640,34,BEVERAGES,2013,1,28198.0
53641,34,BEVERAGES,2013,2,31343.0
53642,34,BEVERAGES,2013,3,34899.0
53643,34,BEVERAGES,2013,4,38167.0
53644,34,BEVERAGES,2013,5,37524.0
53645,34,BEVERAGES,2013,6,32539.0
53646,34,BEVERAGES,2013,7,35639.0
53647,34,BEVERAGES,2013,8,44918.0
53648,34,BEVERAGES,2013,9,40385.0
53649,34,BEVERAGES,2013,10,41757.0
53650,34,BEVERAGES,2013,11,38805.0
53651,34,BEVERAGES,2013,12,53028.0
53652,34,BEVERAGES,2014,1,73674.0
53653,34,BEVERAGES,2014,2,42553.0
53654,34,BEVERAGES,2014,3,88646.0
53655,34,BEVERAGES,2014,4,45196.0
53656,34,BEVERAGES,2014,5,43301.0
53657,34,BEVERAGES,2014,6,43581.0
53658,34,BEVERAGES,2014,7,83812.0
53659,34,BEVERAGES,2014,8,49314.0
53660,34,BEVERAGES,2014,9,79218.0
53661,34,BEVERAGES,2014,10,87858.0
53662,34,BEVERAGES,2014,11,79854.0
53663,34,BEVERAGES,2014,12,103702.0
53664,34,BEVERAGES,2015,1,52890.0
53665,34,BEVERAGES,2015,2,47702.0
53666,34,BEVERAGES,2015,3,56816.0
53667,34,BEVERAGES,2015,4,55804.0
53668,34,BEVERAGES,2015,5,69765.0
53669,34,BEVERAGES,2015,6,77301.0
53670,34,BEVERAGES,2015,7,82219.0
53671,34,BEVERAGES,2015,8,84660.0
53672,34,BEVERAGES,2015,9,92451.0
53673,34,BEVERAGES,2015,10,96593.0
53674,34,BEVERAGES,2015,11,82148.0
53675,34,BEVERAGES,2015,12,109452.0
53676,34,BEVERAGES,2016,1,86063.0
53677,34,BEVERAGES,2016,2,82409.0
53678,34,BEVERAGES,2016,3,84975.0
53679,34,BEVERAGES,2016,4,92271.0
53680,34,BEVERAGES,2016,5,83192.0
53681,34,BEVERAGES,2016,6,61788.0
53682,34,BEVERAGES,2016,7,73610.0
53683,34,BEVERAGES,2016,8,88176.0
53684,34,BEVERAGES,2016,9,80084.0
53685,34,BEVERAGES,2016,10,78346.0
53686,34,BEVERAGES,2016,11,78004.0
53687,34,BEVERAGES,2016,12,102537.0
53688,34,BEVERAGES,2017,1,86631.0
53689,34,BEVERAGES,2017,2,78499.0
53690,34,BEVERAGES,2017,3,87685.0
53691,34,BEVERAGES,2017,4,91543.0
53692,34,BEVERAGES,2017,5,75235.0
53693,34,BEVERAGES,2017,6,70082.0
53694,34,BEVERAGES,2017,7,73401.0
53695,34,BEVERAGES,2017,8,38637.0
53696,34,BEVERAGES,2017,9,0.0
53697,34,BEVERAGES,2017,10,0.0
53698,34,BEVERAGES,2017,11,0.0
53699,34,BEVERAGES,2017,12,0.0
53700,34,BOOKS,2013,1,0.0
53701,34,BOOKS,2013,2,0.0
53702,34,BOOKS,2013,3,0.0
53703,34,BOOKS,2013,4,0.0
53704,34,BOOKS,2013,5,0.0
53705,34,BOOKS,2013,6,0.0
53706,34,BOOKS,2013,7,0.0
53707,34,BOOKS,2013,8,0.0
53708,34,BOOKS,2013,9,0.0
53709,34,BOOKS,2013,10,0.0
53710,34,BOOKS,2013,11,0.0
53711,34,BOOKS,2013,12,0.0
53712,34,BOOKS,2014,1,0.0
53713,34,BOOKS,2014,2,0.0
53714,34,BOOKS,2014,3,0.0
53715,34,BOOKS,2014,4,0.0
53716,34,BOOKS,2014,5,0.0
53717,34,BOOKS,2014,6,0.0
53718,34,BOOKS,2014,7,0.0
53719,34,BOOKS,2014,8,0.0
53720,34,BOOKS,2014,9,0.0
53721,34,BOOKS,2014,10,0.0
53722,34,BOOKS,2014,11,0.0
53723,34,BOOKS,2014,12,0.0
53724,34,BOOKS,2015,1,0.0
53725,34,BOOKS,2015,2,0.0
53726,34,BOOKS,2015,3,0.0
53727,34,BOOKS,2015,4,0.0
53728,34,BOOKS,2015,5,0.0
53729,34,BOOKS,2015,6,0.0
53730,34,BOOKS,2015,7,0.0
53731,34,BOOKS,2015,8,0.0
53732,34,BOOKS,2015,9,0.0
53733,34,BOOKS,2015,10,0.0
53734,34,BOOKS,2015,11,0.0
53735,34,BOOKS,2015,12,0.0
53736,34,BOOKS,2016,1,0.0
53737,34,BOOKS,2016,2,0.0
53738,34,BOOKS,2016,3,0.0
53739,34,BOOKS,2016,4,0.0
53740,34,BOOKS,2016,5,0.0
53741,34,BOOKS,2016,6,0.0
53742,34,BOOKS,2016,7,0.0
53743,34,BOOKS,2016,8,0.0
53744,34,BOOKS,2016,9,0.0
53745,34,BOOKS,2016,10,0.0
53746,34,BOOKS,2016,11,0.0
53747,34,BOOKS,2016,12,0.0
53748,34,BOOKS,2017,1,0.0
53749,34,BOOKS,2017,2,0.0
53750,34,BOOKS,2017,3,0.0
53751,34,BOOKS,2017,4,0.0
53752,34,BOOKS,2017,5,0.0
53753,34,BOOKS,2017,6,0.0
53754,34,BOOKS,2017,7,0.0
53755,34,BOOKS,2017,8,0.0
53756,34,BOOKS,2017,9,0.0
53757,34,BOOKS,2017,10,0.0
53758,34,BOOKS,2017,11,0.0
53759,34,BOOKS,2017,12,0.0
53760,34,BREAD/BAKERY,2013,1,17809.0
53761,34,BREAD/BAKERY,2013,2,18257.0
53762,34,BREAD/BAKERY,2013,3,22707.0
53763,34,BREAD/BAKERY,2013,4,21955.0
53764,34,BREAD/BAKERY,2013,5,22884.0
53765,34,BREAD/BAKERY,2013,6,23858.0
53766,34,BREAD/BAKERY,2013,7,22657.0
53767,34,BREAD/BAKERY,2013,8,23768.0
53768,34,BREAD/BAKERY,2013,9,22508.0
53769,34,BREAD/BAKERY,2013,10,24891.0
53770,34,BREAD/BAKERY,2013,11,23407.0
53771,34,BREAD/BAKERY,2013,12,26264.0
53772,34,BREAD/BAKERY,2014,1,21392.0
